# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 349.75 1064.75 1020.8248 0.958746 0.958746
--job 138.375 652.5 611.2114 0.9367225 0.9367225
--job 307.5 3329.6406 3191.731 0.9585812 0.9585812
--job 168.75 8194.125 7768.7153 0.9480836 0.9480836
--job 465.0 4020.625 3886.0635 0.9665322 0.9665322
--job 6749.8438 35488.5 35027.598 0.9870126 0.9870126
--job 181457.88 589398.9 587436.2 0.99667 0.99667
--job 341.75 1396.3125 1343.4324 0.96212876 0.96212876
--job 481.25 4073.625 3931.7378 0.9651693 0.9651693
--job 79.75 394.625 362.651 0.91897625 0.91897625
--job 1770.0 2813.125 2723.5645 0.9681633 0.9681633
--job 3250.2031 6711.7656 6605.5654 0.984177 0.984177
--job 64.1875 328.75 295.21384 0.89798886 0.89798886
--job 112390.04 513751.25 511646.56 0.9959033 0.9959033
--job 1795.75 3748.8438 3631.038 0.9685755 0.9685755
--job 3779.6406 15969.797 15747.753 0.986096 0.986096
--job 183.125 2590.375 2451.489 0.94638383 0.94638383
--job 684.9375 1344.8125 1292.0879 0.9607941 0.9607941
--job 1817.8125 5756.375 5654.447 0.982293 0.982293
--job 134.25 212.5 197.33775 0.92864823 0.92864823
--job 61.601562 1619.3359 1480.2328 0.9140986 0.9140986
--job 3602.9062 17009.875 16747.166 0.9845555 0.9845555
--job 166.625 804.625 761.29626 0.9461504 0.9461504
--job 8460.1455 37933.434 37500.15 0.9885777 0.9885777
--job 144.6875 3942.1875 3715.5881 0.94251937 0.94251937
--job 33.96875 880.375 784.3759 0.8909566 0.8909566
--job 4682.625 63029.875 62348.414 0.9891883 0.9891883
--job 13578.375 19735.0 19551.65 0.9907094 0.9907094
--job 235.5 330.375 298.90033 0.9047305 0.9047305
--job 258.33594 3438.4297 3286.1284 0.9557062 0.9557062
--job 10771.1875 28517.062 28268.328 0.9912777 0.9912777
--job 2500.3125 21309.0 20962.434 0.98373616 0.98373616
--job 88.625 350.5 318.75616 0.9094327 0.9094327
--job 8.625 1099.4375 886.11914 0.805975 0.805975
--job 182.625 1731.75 1636.1287 0.9447834 0.9447834
--job 302.75 1130.0 1079.5328 0.9553388 0.9553388
--job 213.875 1474.75 1373.9602 0.93165636 0.93165636
--job 131.75 1601.0 1507.1115 0.9413563 0.9413563
--job 101.75 6136.25 5733.3574 0.9343422 0.9343422
--job 1312.75 7850.6875 7669.928 0.9769754 0.9769754
--job 3042.25 7642.0 7545.874 0.98742133 0.98742133
--job 1661.0 4629.75 4504.5806 0.9729641 0.9729641
--job 3543.5 6685.25 6599.491 0.98717195 0.98717195
--job 331.25 722.9375 653.1753 0.90350175 0.90350175
--job 661.8125 6609.875 6384.6084 0.9659197 0.9659197
--job 982.03125 2060.5469 2008.5061 0.9747442 0.9747442
--job 2197.1094 5905.6406 5734.198 0.97096974 0.97096974
--job 658.25 3320.375 3227.23 0.97194743 0.97194743
--job 148.4375 1884.75 1761.5559 0.93463635 0.93463635
--job 1041.8125 1981.625 1903.0406 0.9603435 0.9603435
--job 446.0 519.0625 476.19162 0.9174071 0.9174071
--job 38215.93 61804.46 61518.453 0.99537235 0.99537235
--job 1073.6016 46438.53 45397.535 0.97758335 0.97758335
--job 1576.9375 9443.625 9151.408 0.9690567 0.9690567
--job 1542.75 2067.0 1989.0264 0.96227694 0.96227694
--job 196.625 1260.4375 1183.2874 0.938791 0.938791
--job 286.93555 753.6406 701.7484 0.9311446 0.9311446
--job 1665.375 10332.6875 10116.559 0.979083 0.979083
--job 291.5 1068.5 1024.7446 0.9590497 0.9590497
--job 10150.0 74223.375 73463.766 0.9897659 0.9897659
--job 22785.75 147391.88 146548.44 0.9942776 0.9942776
--job 153.75 663.25 614.7854 0.92692864 0.92692864
--job 9521.0 53157.75 52639.258 0.9902462 0.9902462
--job 3955.75 20754.75 20399.451 0.98288107 0.98288107
--job 437.4375 1538.4375 1466.096 0.95297724 0.95297724
--job 16098.375 46492.812 46108.113 0.9917256 0.9917256
--job 283.0 1001.0 940.6983 0.93975854 0.93975854
--job 1320.75 1388.625 1327.763 0.956171 0.956171
--job 2282.2656 14475.781 14213.039 0.98184955 0.98184955
--job 32389.25 48482.25 48227.53 0.99474615 0.99474615
--job 259.125 1047.5 995.79114 0.9506359 0.9506359
--job 101.25 301.25 280.61176 0.9314913 0.9314913
--job 147.75 309.4375 283.20837 0.9152361 0.9152361
--job 5413.3335 21798.25 21480.176 0.98540825 0.98540825
--job 133.25 1637.0625 1540.4111 0.94096047 0.94096047
--job 13942.969 21648.594 21437.873 0.9902663 0.9902663
--job 341.3125 1564.2501 1478.8025 0.9453747 0.9453747
--job 383.25 617.875 574.53955 0.92986375 0.92986375
--job 10775.083 86859.5 86097.36 0.9912256 0.9912256
--job 683.5625 23732.875 23090.855 0.9729481 0.9729481
--job 2625.125 6582.625 6460.3936 0.9814312 0.9814312
--job 67.828125 507.03906 458.44672 0.9041645 0.9041645
--job 356.0 1144.75 1094.6333 0.9562204 0.9562204
--job 1761.25 1959.25 1888.1696 0.96372056 0.96372056
--job 1108.4219 8831.297 8622.793 0.97639036 0.97639036
--job 366.875 546.0 513.26666 0.9400488 0.9400488
--job 1284.5 2333.625 2272.2576 0.97370297 0.97370297
--job 503.9375 1266.3125 1201.5806 0.94888157 0.94888157
--job 6450.375 20690.438 20421.627 0.987008 0.987008
--job 10914.875 48685.81 48249.133 0.99103075 0.99103075
--job 52.34375 245.125 222.9397 0.9094939 0.9094939
