# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 58.25 212.0 186.31079 0.8788245 0.8788245
--job 303.875 528.625 482.18137 0.9121426 0.9121426
--job 81.828125 171.46875 147.80225 0.86197776 0.86197776
--job 88.4375 243.4375 215.33026 0.8845402 0.8845402
--job 281.40625 411.4375 377.37604 0.9160944 0.9084777
--job 2508.5 10948.125 10724.465 0.9795705 0.9788769
--job 147.48438 357.58594 325.17328 0.909357 0.909357
--job 379.47223 2076.0227 1991.1863 0.9591248 0.9507225
--job 287.0 548.25 508.88385 0.9281967 0.9281967
--job 262.625 584.75 539.39026 0.92242885 0.92242885
--job 34.75 265.12497 232.2148 0.8758692 0.8758692
--job 203.4375 467.875 421.63184 0.9011634 0.9011634
--job 461.125 809.375 748.89905 0.9252807 0.9252807
--job 15.875 147.25 125.4517 0.851964 0.851964
--job 392.5 3156.75 3043.4678 0.9641143 0.9641143
--job 383.0 497.5 450.58865 0.9057058 0.9057058
--job 110.85156 538.6875 493.18646 0.91553354 0.91553354
--job 138.8125 288.625 253.55206 0.8784827 0.8784827
--job 5.75 404.75 367.0 0.90673256 0.90673256
--job 90.961365 5196.8154 4332.328 0.8336506 0.8336506
--job 64.125 315.5 282.1117 0.8941734 0.8941734
--job 105.8125 216.375 191.93423 0.8870444 0.8870444
--job 55.296875 162.48438 142.32068 0.8759038 0.8759038
--job 109.75 301.75 269.07736 0.8917228 0.8917228
--job 29.5 296.25 267.97766 0.9044554 0.90071416
--job 56.375 270.25 231.95729 0.85830635 0.85830635
--job 203.0 499.75 459.68042 0.9198207 0.9198207
--job 733.0 1876.75 1783.0388 0.9500673 0.9500673
--job 125.25 278.375 246.36058 0.88499534 0.88499534
--job 91.109375 501.21875 446.06067 0.88995206 0.88995206
--job 130.8125 614.4375 567.05493 0.92288464 0.92288464
--job 125.1875 260.91406 233.61246 0.8953617 0.8953617
--job 74.25 161.25 136.85976 0.84874266 0.84874266
--job 73.5 160.1875 136.28961 0.85081303 0.85081303
--job 104.0 556.0 505.98187 0.91003937 0.91003937
--job 153.75 458.9375 420.85852 0.916214 0.9066973
--job 62.75 160.0 138.73169 0.86707306 0.86707306
--job 9221.221 165701.64 163290.1 0.9854293 0.9719898
--job 715.5 1075.0 1006.5286 0.9363057 0.9363057
--job 116.09229 261.84723 234.06297 0.88722545 0.8487424
--job 28.0 129.75 109.272095 0.8421741 0.8421741
--job 66.375 213.875 190.25189 0.8812544 0.8567907
--job 13.390625 148.17188 128.90486 0.8699685 0.8699685
--job 4972.75 15946.125 15681.332 0.9833945 0.9833945
--job 142.625 282.875 251.78024 0.890076 0.890076
--job 8.625 144.125 122.9582 0.8531358 0.8531358
--job 9809.75 15181.75 14909.545 0.98207027 0.98207027
--job 108.375 497.125 451.93335 0.909094 0.909094
--job 117.875 837.5 785.1819 0.93753064 0.93753064
--job 1805.9062 5458.6562 5309.6353 0.97190636 0.96764183
--job 254.75 5371.0 5238.3047 0.9752941 0.9752941
--job 169.875 453.25 413.67975 0.91269666 0.91269666
--job 142.1875 553.3125 504.1864 0.91121453 0.91121453
--job 123.625 396.28125 361.85626 0.9130111 0.9075287
--job 187.5 338.125 307.37476 0.9087305 0.9036319
--job 85.0625 934.875 868.5099 0.92901176 0.92901176
--job 212.5 508.25 460.4953 0.9060409 0.9060409
--job 183.51562 515.4844 471.7765 0.91521007 0.91521007
--job 39.5 849.5625 794.7543 0.93548656 0.93548656
--job 14.875 322.125 288.13477 0.89448124 0.89448124
--job 369.90625 1109.3125 1028.2112 0.9268905 0.9268905
--job 283.0 527.5 487.52072 0.9242099 0.9242099
--job 7175.0415 33099.496 32590.4 0.98461926 0.98461926
--job 127.125 270.0 242.50352 0.8981519 0.8971422
--job 9334.9375 9638.844 9465.723 0.982039 0.981499
--job 16.75 295.96875 261.17728 0.88236094 0.8796671
--job 175.75 439.4375 404.06586 0.919507 0.919507
--job 3006.8872 9064.592 8834.289 0.974242 0.9428024
--job 136.25 274.25 247.17543 0.9012778 0.9012778
--job 108.125 182.625 159.3063 0.87208796 0.86403996
--job 285.0 737.125 681.726 0.9248445 0.9248445
--job 706.25 1131.625 1069.9773 0.94552284 0.94552284
--job 88.1875 387.875 354.81958 0.9147782 0.9147782
--job 48.296875 184.8125 159.8524 0.8649437 0.8649437
--job 106.44141 427.56836 393.8653 0.92039025 0.9147279
--job 18.0 115.5 97.69012 0.8458019 0.8458019
--job 50.28125 191.56248 160.48203 0.8377529 0.8377529
--job 135.5 665.5 611.99567 0.9196028 0.9196028
--job 100.5 281.625 247.43335 0.87859154 0.87859154
--job 11.0 297.9375 268.42325 0.9009381 0.9009381
--job 50.0625 252.5625 221.04715 0.8752176 0.8752176
--job 381.75 845.6875 790.98254 0.93531305 0.93531305
--job 50.875 139.625 115.32063 0.82593113 0.82593113
--job 96.25 473.25 426.60547 0.9014379 0.9014379
--job 1241.416 4000.9333 3881.304 0.96902674 0.95555216
--job 917.5719 19183.781 18551.828 0.9668921 0.9649348
--job 15.75 113.5 93.15176 0.8207203 0.8207203
--job 3034.6562 11636.375 11436.786 0.98284787 0.98284787
--job 111.875 230.0625 201.92882 0.87771285 0.87771285
--job 1509.625 5545.375 5397.3354 0.973304 0.973304
--job 3307.5 6506.5 6333.5283 0.97341555 0.97341555
--job 10.0 102.25 82.6429 0.8082435 0.8082435
--job 367.625 1600.0 1493.9209 0.93370056 0.93370056
--job 49.25 144.875 123.14743 0.8500254 0.8500254
--job 71.359375 173.09375 146.02692 0.84362906 0.84362906
--job 194.0625 577.75 532.2997 0.9213322 0.9213322
--job 89.625 608.0 560.9341 0.92258894 0.92258894
--job 105.875 294.875 264.7495 0.8978364 0.8978364
--job 243.125 335.875 301.737 0.8984707 0.88713306
--job 1535.5695 18752.688 18084.238 0.9648802 0.961955
--job 209.0 484.0 446.7434 0.9230236 0.9230236
--job 344.25 1207.0 1137.4465 0.94237494 0.94237494
--job 55.0 1263.0 1189.0667 0.9414621 0.9414621
--job 213.33333 595.0 544.16644 0.9142174 0.91169983
--job 401.56644 2006.9475 1895.8414 0.94414026 0.92130065
--job 64.28125 178.01562 151.79468 0.8527042 0.8527042
--job 3205.3987 15556.564 15306.096 0.9837956 0.9739551
--job 244.75 749.5 689.61414 0.9200989 0.9200989
--job 89.7975 4707.875 3881.7734 0.82452774 0.82452774
--job 454.75 921.25 859.5821 0.9330606 0.9330606
--job 315.125 731.0 674.52997 0.92274964 0.92274964
--job 58.3125 143.4375 124.0889 0.8651078 0.8651078
--job 86.0 224.875 196.70306 0.8747218 0.8747218
--job 1078.125 4766.875 4581.4336 0.9610979 0.9610979
--job 15.2109375 128.71875 108.71266 0.84457517 0.84457517
--job 14.859375 321.03125 287.03818 0.8941129 0.8941129
--job 68.3125 214.4375 187.03119 0.8721944 0.8721944
--job 14113.75 21441.625 21112.375 0.98464435 0.98464435
--job 805.5156 1078.2812 1013.3085 0.9397441 0.9397441
--job 84.75 323.0625 288.51688 0.8930683 0.8930683
--job 79.921875 3925.2188 3810.6572 0.970814 0.970814
--job 92.0 215.625 188.7681 0.87544626 0.87544626
--job 282.15 4527.875 4309.5723 0.95178694 0.95178694
--job 45.125 319.25 285.53735 0.8944005 0.8944005
--job 1061.125 2481.375 2382.1956 0.96003044 0.96003044
--job 76.6875 548.125 498.6375 0.90971494 0.90971494
--job 315.875 770.625 719.5823 0.9337645 0.9337645
--job 17.882812 231.35547 206.10016 0.8908376 0.8908376
--job 1463.4375 8282.156 8049.8564 0.9719164 0.9675584
--job 278.5 697.75 642.1692 0.9203428 0.9203428
--job 31.375 218.75 188.60825 0.86220914 0.86220914
--job 114.375 469.84375 428.82364 0.91269416 0.91269416
--job 34.992188 112.76953 95.85423 0.85000116 0.85000116
--job 389.33334 9871.281 9658.029 0.9783969 0.9754753
--job 504.32812 1003.40625 944.4485 0.9412424 0.9412424
--job 75.625 187.0 163.53699 0.87452936 0.87452936
--job 24.90625 204.4375 171.61618 0.8394555 0.8394555
--job 113.625 412.875 376.59402 0.9110873 0.8998014
--job 4102.1875 9722.531 9534.619 0.9806726 0.97872823
--job 13.6875 129.125 104.172134 0.8067542 0.8067542
--job 35.339844 116.1875 98.34766 0.8464564 0.8464564
--job 1114.875 6424.875 6196.2637 0.96441776 0.96441776
--job 76.5 199.25 169.92911 0.8528437 0.8528437
--job 94.69531 624.8125 572.81757 0.91678315 0.91678315
--job 72.0 302.125 271.6654 0.8992171 0.8915348
--job 2416.375 8328.9375 8165.211 0.9803424 0.979414
--job 108.77976 218.1125 191.10022 0.87543476 0.84758526
--job 117.75 418.125 380.6777 0.91043997 0.91043997
--job 118.96875 339.08594 302.951 0.8934342 0.8934342
--job 106.75 220.5625 195.04094 0.8842888 0.8842888
--job 88.75 198.0 171.50359 0.8661797 0.8661797
--job 93.5 314.375 280.8075 0.89322466 0.89322466
--job 189.19643 3087.75 2904.995 0.94081295 0.94081295
--job 101.25 199.75 176.56622 0.88393605 0.88393605
--job 77.3125 582.125 524.17554 0.90045184 0.90045184
--job 162.875 679.875 634.2726 0.9329253 0.9329253
--job 1358.2233 9604.3125 9356.899 0.9741191 0.9711843
--job 1461.2188 3577.0625 3467.0728 0.9673439 0.94299704
--job 2638.0073 56724.375 55185.203 0.97286576 0.97286576
--job 77.19922 255.69531 225.37285 0.88141173 0.88141173
--job 57.283203 589.3301 546.17413 0.92677116 0.92677116
--job 19.875 500.125 456.68817 0.91314805 0.91314805
--job 213.25 439.125 401.04837 0.9132898 0.9132898
--job 233.45312 787.5703 728.2291 0.9246528 0.9246528
--job 33.34375 91.32031 74.43709 0.8151208 0.8151208
--job 56.589844 138.69922 114.85301 0.82807255 0.82807255
--job 908.5 2819.5002 2722.3071 0.96552825 0.96552825
--job 11272.682 608726.7 599816.1 0.985362 0.985362
--job 25.140625 5284.625 5136.4844 0.97196764 0.97196764
--job 22.25 127.75 106.72772 0.83544207 0.83544207
--job 24.625 122.0 104.03932 0.85278136 0.85278136
--job 43.22222 163.32812 141.45885 0.85833573 0.82239836
--job 256.0 589.0 537.7212 0.9129392 0.9129392
--job 137.25 355.625 322.6052 0.9071499 0.9071499
--job 1565.25 4934.25 4811.314 0.97508514 0.97508514
--job 5.125 93.875 74.75 0.7962716 0.7962716
--job 92.92673 8280.12 5621.224 0.67888194 0.67888194
--job 34.75 159.875 139.26625 0.8710946 0.8710946
--job 3660.3125 17155.594 16833.902 0.9812453 0.98018885
--job 34.04297 187.14844 157.5982 0.8421027 0.8421027
--job 74.390625 167.05469 142.67708 0.85407406 0.85407406
--job 405.375 561.375 514.24817 0.9160511 0.9160511
--job 58.875 371.625 335.84662 0.90114117 0.88258934
--job 918.625 1033.125 965.2537 0.9343049 0.9343049
--job 55.25 634.25 580.1871 0.9147608 0.9147608
--job 331.09375 708.4375 660.7516 0.9326886 0.9326886
--job 247.375 408.6875 374.72726 0.9168887 0.9140816
--job 40.28125 186.21875 162.04306 0.87017584 0.87017584
--job 37.875 406.375 368.96826 0.9079502 0.9079502
--job 429.58334 4010.875 3842.7783 0.95808977 0.95808977
--job 9.5 104.75 85.71961 0.81832564 0.81832564
--job 67.875 244.75 212.92151 0.86995506 0.86995506
--job 184.125 402.75 364.4939 0.9050128 0.9050128
--job 1429.0 5563.25 5412.0137 0.9728151 0.9728151
--job 187.75 412.5 371.70557 0.9011044 0.9011044
--job 760.5 1133.0 1074.3915 0.9482714 0.9482714
--job 977.71875 27436.752 25966.314 0.9464063 0.9464063
--job 7825.25 18917.5 18668.586 0.98684216 0.98684216
--job 673.25 5384.25 5255.9175 0.9761652 0.9761652
--job 3696.3691 14139.775 13888.6455 0.98180175 0.9645441
--job 95.75 208.875 184.58133 0.8836928 0.8836928
--job 324.25 695.0 637.3368 0.91703135 0.91703135
--job 662.517 18115.25 16991.664 0.9379757 0.9379757
--job 215.0 2659.125 2552.0586 0.9597362 0.9597362
--job 370.5703 458.6172 421.41983 0.9188924 0.9188924
--job 75.375 285.9375 258.4163 0.9037514 0.9019496
--job 110.0 310.75 279.54068 0.8995678 0.8995678
--job 84.0 399.75 361.25217 0.9036952 0.9036952
--job 68.3125 194.625 166.173 0.8538112 0.8538112
--job 273.375 795.5703 743.7326 0.93484205 0.93484205
--job 158.15625 418.60547 381.51547 0.9107091 0.89835894
--job 32.625 189.125 164.35521 0.8690295 0.8690295
--job 89.042305 5958.377 3888.2146 0.65256274 0.65256274
--job 226.25 646.25 592.0581 0.9161441 0.9161441
--job 112.921875 244.28125 217.5027 0.8903782 0.8903782
--job 95.45 619.62506 548.55664 0.88530415 0.88530415
--job 1890.464 3944.535 3823.461 0.96732086 0.9455544
--job 288.25 637.5 590.2666 0.9259084 0.9259084
--job 1481.25 1639.5 1556.5099 0.9493808 0.9493808
--job 131.90108 260.92896 231.53387 0.8712217 0.8250107
--job 93.629166 8644.131 5763.762 0.66678333 0.66678333
--job 109.8125 295.01562 262.1741 0.8886787 0.8886787
--job 129.875 405.625 366.50806 0.9035638 0.9035638
--job 192.23438 485.95312 441.4209 0.9083611 0.9083611
--job 85.208336 614.5 524.1064 0.8528989 0.8528989
--job 93.21875 479.0703 438.0774 0.91352874 0.8995887
--job 11.75 216.625 189.90869 0.87665945 0.87541234
--job 121.875 278.6875 248.88557 0.8930633 0.8930633
--job 298.16797 1115.6875 1029.7151 0.9229422 0.9229422
--job 140.6875 571.375 523.5426 0.9158113 0.89963543
--job 4691.7124 652689.2 635747.9 0.97404385 0.97404385
--job 291.25 359.25 320.85645 0.8931286 0.8931286
--job 73.875 247.5625 220.1576 0.88933957 0.88008624
--job 3406.8125 7758.2188 7589.6997 0.9782742 0.9759744
--job 83.375 123.3125 106.27868 0.8618646 0.8618646
--job 286.75 484.5 442.97144 0.9142857 0.9142857
--job 96.421875 349.85156 316.35974 0.9042685 0.9042685
--job 85.3125 288.625 260.35938 0.902068 0.902068
--job 4416.875 16962.375 16729.684 0.98628193 0.98628193
--job 98.875 263.375 236.34747 0.89738005 0.89738005
--job 5877.5 24691.0 24191.701 0.9797781 0.9797781
--job 96.125 400.375 364.5044 0.9104075 0.9104075
--job 746.7321 11562.5 10851.081 0.93847185 0.93847185
--job 272.375 606.75 555.5242 0.9155734 0.9155734
--job 88.98637 5126.747 3984.431 0.777185 0.777185
--job 72.57031 215.14062 191.59668 0.89056486 0.89056486
--job 23.375 852.25 797.2482 0.9354629 0.9354629
--job 260.0 419.625 384.99854 0.9174015 0.9139648
--job 687.4583 8837.25 8637.3545 0.97719586 0.9757124
--job 121.75 3220.875 3099.9478 0.96245515 0.96245515
--job 436.78845 517.5791 477.08237 0.9157495 0.89887506
--job 315.8125 725.4375 667.0522 0.9195171 0.9195171
--job 7.75 106.375 88.113625 0.8283302 0.8283302
--job 14.34375 261.04688 230.57343 0.8832645 0.8832645
--job 330.58334 2947.0 2820.7393 0.9571562 0.9571562
--job 150.75 513.625 465.67053 0.9066352 0.9066352
--job 153.0 1082.0 1022.018 0.94456375 0.94456375
--job 183.125 357.25 321.67804 0.90042835 0.90042835
=pc 10 NaN NaN NaN NaN 1.0
=pc 9 47.510548 3495.634 3336.9272 0.879472 0.63414633
--job 257.6111 5996.6 5771.5723 0.9495066 0.88449246
--job 45.829166 830.68756 691.3515 0.8322642 0.8322642
--job 44.198082 291.54324 236.50943 0.80950963 0.63414633
--job 299.4471 5979.5063 5762.0767 0.9372648 0.8820365
--job 24.453125 76.21875 53.058422 0.69613343 0.69613343
--job 507.875 1247.125 1146.067 0.91896725 0.91896725
--job 225.1875 1711.625 1582.3724 0.92448545 0.92448545
--job 35.42133 829.175 665.475 0.80195355 0.7483364
--job 15.25 54.0 35.943115 0.66561323 0.66561323
--job 247.51042 4517.725 4321.908 0.9401658 0.8843832
--job 7032.953 11684.609 11334.66 0.9700504 0.9700504
--job 215.3434 4892.3765 4692.5024 0.93110764 0.867303
--job 288.91318 5729.034 5512.577 0.94472486 0.8838938
--job 628.4344 6523.322 6291.5596 0.9486195 0.87904
--job 5.5 444.9375 381.4375 0.85728335 0.85728335
--job 497.2216 5121.659 4911.7646 0.94390166 0.8593763
=pc 6 313.03833 611.4328 576.18964 0.93442154 0.8094385
--job 549.125 1044.625 1005.737 0.96277326 0.96277326
--job 391.4453 1322.1313 1251.3954 0.94793636 0.92578065
--job 255.83035 508.30646 476.88953 0.93898183 0.917348
--job 30.875 145.58928 131.94896 0.9002317 0.8094385
--job 2.25 249.40625 232.15625 0.9308357 0.9308357
--job 217.875 324.5 300.0531 0.9246629 0.9246629
--job 332.4537 1005.6492 947.648 0.9421737 0.9225424
--job 21.4375 628.9375 584.5 0.92934513 0.92934513
--job 166.25 273.75 255.37851 0.93285286 0.92391396
=pc 11 NaN NaN NaN NaN 1.0
=pc 2 9799.085 9628.167 9527.441 0.9357693 0.8667901
--job 4246.764 4404.047 4301.118 0.96371377 0.90867907
--job 173.49219 266.28906 237.63295 0.8923872 0.8923872
--job 4906.6562 6699.5156 6603.1655 0.985077 0.9814525
--job 240.97266 291.27344 266.57996 0.91522235 0.91522235
--job 6900.419 31232.803 30979.104 0.9918143 0.9812515
--job 139.96875 272.125 245.4372 0.9019281 0.9019281
--job 138.49902 218.19922 195.62317 0.8965347 0.8965347
--job 10909.83 54254.055 53867.586 0.9928478 0.9816332
--job 105.58008 154.85547 134.22719 0.8667901 0.8667901
--job 158.45898 263.66016 247.8908 0.94019055 0.94019055
--job 231.72656 291.48047 260.914 0.89513373 0.89513373
--job 10922.71 17189.69 16990.018 0.9875917 0.95556617
=pc 3 23.351562 242.9375 191.62997 0.7888036 0.7888036
--job 23.351562 242.9375 191.62997 0.7888036 0.7888036
=pc 7 NaN NaN NaN NaN 1.0
=pc 1 4740.03 13645.031 13500.345 0.9623112 0.8182939
--job 459.71875 942.96875 906.4806 0.961305 0.961305
--job 687.65625 3700.2344 3617.3472 0.97759944 0.97759944
--job 341.75 1040.0 984.8976 0.9470169 0.9470169
--job 453.0 12864.875 12751.59 0.99119425 0.99119425
--job 51.625 818.875 768.39026 0.93834865 0.93834865
--job 294.75 2321.25 2265.6345 0.9760407 0.9760407
--job 986.25 3413.75 3355.4368 0.98291814 0.98291814
--job 349.75 1057.75 997.42944 0.9429728 0.9429728
--job 138.375 640.5 602.2721 0.94031554 0.94031554
--job 307.5 3257.6406 3177.056 0.9752629 0.9752629
--job 168.75 7859.125 7691.5347 0.9786757 0.9786757
--job 465.0 3954.625 3865.4175 0.9774422 0.9774422
--job 6749.8438 35372.5 34824.95 0.98452044 0.98452044
--job 181457.88 589188.9 587149.9 0.9965393 0.9965393
--job 341.75 1381.3125 1333.669 0.96550846 0.96550846
--job 481.25 4009.625 3906.186 0.97420233 0.97420233
--job 79.75 384.625 363.4648 0.9449849 0.9449849
--job 1770.0 2819.125 2734.354 0.96993005 0.96993005
--job 3250.2031 6710.7656 6556.3135 0.97698444 0.97698444
--job 64.1875 318.75 290.76163 0.91219336 0.91219336
--job 112390.04 513387.25 512027.56 0.9973515 0.9973515
--job 1795.75 3748.8438 3654.433 0.9748161 0.9748161
--job 3779.6406 15913.797 15778.762 0.99151456 0.99151456
--job 183.125 2510.375 2428.117 0.96723276 0.96723276
--job 684.9375 1345.8125 1277.5676 0.94929093 0.94929093
--job 1817.8125 5738.375 5651.6914 0.98489404 0.98489404
--job 134.25 213.5 193.68823 0.9072048 0.9072048
--job 61.601562 1523.3359 1463.2874 0.9605809 0.9605809
--job 3602.9062 16939.875 16534.682 0.9760805 0.9760805
--job 166.625 790.625 762.8026 0.96480966 0.96480966
--job 8460.1455 37837.438 37294.145 0.9856414 0.9856414
--job 144.6875 3784.1875 3701.5522 0.978163 0.978163
--job 33.96875 812.375 779.4308 0.959447 0.959447
--job 4682.625 62634.875 62199.14 0.99304324 0.99304324
--job 13578.375 19756.0 19484.443 0.98625445 0.98625445
--job 235.5 334.375 313.47025 0.9374811 0.9374811
--job 258.33594 3350.4297 3265.6821 0.97470546 0.97470546
--job 10771.1875 28492.062 28156.807 0.9882334 0.9882334
--job 2500.3125 21156.0 20796.008 0.98298395 0.98298395
--job 88.625 344.5 311.26285 0.9035206 0.9035206
--job 8.625 915.4375 877.8125 0.95889944 0.95889944
--job 182.625 1686.75 1626.4457 0.96424824 0.96424824
--job 302.75 1119.0 1080.977 0.9660206 0.9660206
--job 213.875 1444.75 1356.3333 0.93880135 0.93880135
--job 131.75 1547.0 1493.7876 0.9656028 0.9656028
--job 101.75 5810.25 5709.2314 0.98261374 0.98261374
--job 1312.75 7787.6875 7617.5674 0.97815526 0.97815526
--job 3042.25 7632.0 7544.119 0.9884852 0.9884852
--job 1661.0 4617.75 4509.95 0.97665536 0.97665536
--job 3543.5 6687.25 6559.004 0.9808223 0.9808223
--job 331.25 722.9375 669.4817 0.9260575 0.9260575
--job 661.8125 6513.875 6394.7324 0.9817094 0.9817094
--job 982.03125 2059.5469 1976.3073 0.9595835 0.9595835
--job 2197.1094 5893.6406 5697.4717 0.96671516 0.96671516
--job 658.25 3288.375 3199.5188 0.9729787 0.9729787
--job 148.4375 1823.75 1739.2107 0.95364535 0.95364535
--job 1041.8125 1983.625 1912.0208 0.96390235 0.96390235
--job 446.0 525.0625 484.63782 0.92300975 0.92300975
--job 38215.93 61829.46 61334.695 0.9919979 0.9919979
--job 1073.6016 45671.53 45231.24 0.9903596 0.9903596
--job 1576.9375 9374.625 9043.37 0.96466476 0.96466476
--job 1542.75 2076.0 2021.8926 0.9739367 0.9739367
--job 196.625 1234.4375 1178.1213 0.9543791 0.9543791
--job 286.93555 749.6406 689.1525 0.9193105 0.9193105
--job 1665.375 10256.6875 10052.069 0.98005027 0.98005027
--job 291.5 1057.5 1023.3513 0.9677081 0.9677081
--job 10150.0 73977.37 73122.58 0.9884453 0.9884453
--job 22785.75 147087.88 146518.42 0.9961285 0.9961285
--job 153.75 652.25 624.88947 0.9580521 0.9580521
--job 9521.0 53005.75 52674.758 0.9937555 0.9937555
--job 3955.75 20666.75 20263.215 0.9804742 0.9804742
--job 437.4375 1527.4375 1476.5255 0.96666837 0.96666837
--job 16098.375 46450.812 46050.46 0.99138117 0.99138117
--job 283.0 992.0 958.14514 0.9658721 0.9658721
--job 1320.75 1399.625 1335.3302 0.9540628 0.9540628
--job 2282.2656 14384.781 14252.865 0.99082947 0.99082947
--job 32389.25 48512.25 48208.344 0.9937355 0.9937355
--job 259.125 1035.5 998.9258 0.96467966 0.96467966
--job 101.25 298.25 281.8018 0.9448509 0.9448509
--job 147.75 309.4375 282.72766 0.9136826 0.9136826
--job 5413.3335 21736.252 21222.105 0.97634614 0.97634614
--job 133.25 1581.0625 1527.658 0.96622235 0.96622235
--job 13942.969 21666.594 21514.043 0.99295914 0.99295914
--job 341.3125 1546.25 1485.8403 0.9609315 0.9609315
--job 383.25 620.875 581.3972 0.9364159 0.9364159
--job 10775.083 86564.5 85670.375 0.989671 0.989671
--job 683.5625 23259.875 23033.377 0.99026227 0.99026227
--job 2625.125 6572.625 6400.688 0.9738404 0.9738404
--job 67.828125 489.03906 465.1136 0.95107657 0.95107657
--job 356.0 1135.75 1079.9773 0.9508935 0.9508935
--job 1761.25 1971.25 1923.4742 0.97576374 0.97576374
--job 1108.4219 8740.297 8562.833 0.9796959 0.9796959
--job 366.875 550.0 505.79877 0.9196341 0.9196341
--job 1284.5 2336.625 2249.2256 0.9625959 0.9625959
--job 2220.9854 6472.875 6372.8433 0.98342407 0.9593252
--job 503.9375 1263.3125 1216.2368 0.9627363 0.9627363
--job 6450.375 20654.438 20505.883 0.9928076 0.9928076
--job 10914.875 48577.812 48081.086 0.98977464 0.98977464
--job 52.34375 238.125 216.69366 0.90999967 0.90999967
--job 5503.854 18778.312 18381.486 0.9788678 0.9788678
--job 538.25 1127.0 1086.2026 0.9638 0.9638
--job 2721.25 7747.25 7652.209 0.9877323 0.9877323
--job 343.78125 877.21875 825.99243 0.9416037 0.9416037
--job 296.75 1002.0 955.8422 0.9539344 0.9539344
--job 1123.75 14171.0 13996.158 0.987662 0.987662
--job 403.48828 4104.793 4019.7554 0.97928333 0.97928333
--job 4773.297 11521.555 11272.609 0.9783931 0.9783931
--job 284.16797 754.8672 714.6746 0.94675547 0.94675547
--job 799.53125 2391.7188 2319.9443 0.96999043 0.96999043
--job 1260.0625 1901.1562 1849.5135 0.97283614 0.97283614
--job 3368.7344 11644.328 11498.363 0.9874647 0.9874647
--job 9919.875 35649.5 35334.996 0.9911779 0.9911779
--job 1484.375 11020.5 10894.874 0.9886007 0.9886007
--job 304.875 3199.625 3120.1348 0.97515637 0.97515637
--job 285.46875 380.625 343.75424 0.903131 0.903131
--job 79.5 406.0 386.18927 0.9512051 0.9512051
--job 1342.875 5709.875 5569.232 0.97536844 0.97536844
--job 253.32812 766.1875 731.71686 0.9550102 0.9550102
--job 634.0 12352.875 12163.135 0.98464 0.98464
--job 1059.9375 4333.0625 4253.411 0.98161775 0.98161775
--job 413.51562 1040.1562 1008.6144 0.96967584 0.96967584
--job 1756.7656 6619.203 6423.277 0.97040033 0.97040033
--job 9574.625 24465.25 24246.586 0.9910623 0.9910623
--job 552.875 1436.7188 1371.8103 0.95482177 0.95482177
--job 248.0 425.625 400.60434 0.9412143 0.9412143
--job 609.125 694.625 655.6736 0.94392455 0.94392455
--job 76.75 3700.75 3624.3386 0.9793525 0.9793525
--job 792.46875 5367.5 5231.802 0.9747185 0.9747185
--job 262.65625 1506.1465 1442.1168 0.95748776 0.95748776
--job 8485.25 28269.531 27999.188 0.9904369 0.9904369
--job 258.09375 1469.875 1401.9012 0.95375544 0.95375544
--job 12604.0 50013.125 49467.83 0.98909694 0.98909694
--job 1934.5625 16465.625 16321.402 0.991241 0.991241
--job 275.0 2173.375 2085.8525 0.9597297 0.9597297
