# (priority) meanTasklength meanRealWCLength meanProcWorkload meanProcRatio minProcRatio
--job 10775.083 87511.5 86175.94 0.9847384 0.9847384
--job 683.5625 23439.875 23051.77 0.9834425 0.9834425
--job 2625.125 6584.625 6394.2515 0.9710882 0.9710882
--job 67.828125 473.03906 400.21094 0.84604204 0.84604204
--job 356.0 1118.75 1095.7822 0.97947013 0.97947013
--job 1761.25 1955.25 1907.161 0.9754052 0.9754052
--job 1108.4219 8771.297 8583.972 0.97864336 0.97864336
--job 366.875 535.0 509.15717 0.9516956 0.9516956
--job 1284.5 2321.625 2258.041 0.9726123 0.9726123
--job 503.9375 1246.3125 1212.6201 0.9729664 0.9729664
--job 6450.375 20805.438 20464.855 0.9836301 0.9836301
--job 10914.875 49052.812 48247.207 0.9835768 0.9835768
